Id,Victimas,Hora,Lugar,Calle,Longitud,Latitud,Acusado,Año,Mes,Dia,Rol,Victima,Sexo,Edad,Barrio,nombre_comuna,url_imagen
2021-0002,1,10,AVENIDA,"CASTRO, EMILIO AV.",-58.51061062,-34.64972472,CARGAS,2021,1,7,CONDUCTOR,MOTO,FEMENINO,47,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0003,1,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,-58.43052224,-34.62941648,OBJETO FIJO,2021,1,10,CONDUCTOR,MOTO,MASCULINO,27,Parque Chacabuco,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2021-0004,1,9,AVENIDA,CASEROS AV.,-58.41455544,-34.63866836,CARGAS,2021,1,11,PEATON,PEATON,FEMENINO,61,Nueva Pompeya,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2021-0005,1,21,AVENIDA,"PERON, EVA AV.",-58.46774439,-34.64730145,AUTO,2021,1,11,PEATON,PEATON,MASCULINO,73,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0006,1,21,AUTOPISTA,AUTOPISTA ARTURO ILLIA,-58.40786274,-34.56726817,CARGAS,2021,1,12,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2021-0007,1,10,AVENIDA,DE LOS CONSTITUYENTES AV.,-58.48744301,-34.58622275,MOTO,2021,1,18,CONDUCTOR,MOTO,MASCULINO,84,Agronomía,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2021-0008,1,23,AVENIDA,SAENZ AV.,-58.41657793,-34.65476216,PASAJEROS,2021,1,22,PEATON,PEATON,MASCULINO,28,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0009,1,5,AVENIDA,PAYSANDU,-58.45351111,-34.61134937,OBJETO FIJO,2021,1,23,CONDUCTOR,MOTO,MASCULINO,31,Caballito,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2021-0010,1,8,GRAL PAZ,"PAZ, GRAL. AV.",-58.50073810,-34.54979510,AUTO,2021,1,23,CONDUCTOR,MOTO,MASCULINO,28,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2021-0011,1,1,AVENIDA,SANTA FE AV.,-58.39144148,-34.59564871,AUTO,2021,1,27,PEATON,PEATON,MASCULINO,21,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2021-0012,1,20,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",-58.48191128,-34.68385968,AUTO,2021,1,29,PEATON,PEATON,MASCULINO,42,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0013,1,6,AVENIDA,"FALCON, RAMON L.,CNEL.",-58.48727942,-34.63652467,OBJETO FIJO,2021,1,31,CONDUCTOR,MOTO,MASCULINO,41,Vélez Sarsfield,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2021-0014,1,0,AVENIDA,SAN MARTIN AV.,-58.48328708,-34.59779521,AUTO,2021,2,2,PEATON,PEATON,MASCULINO,28,Villa del Parque,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2021-0015,1,3,AVENIDA,SAN MARTIN AV.,-58.49018543,-34.59724990,OBJETO FIJO,2021,2,6,CONDUCTOR,MOTO,MASCULINO,26,Villa del Parque,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2021-0016,1,5,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.47230127,-34.68482689,OBJETO FIJO,2021,2,14,CONDUCTOR,AUTO,MASCULINO,22,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0017,1,4,AVENIDA,SALTA,-58.38262614,-34.63168269,PASAJEROS,2021,2,17,CONDUCTOR,MOTO,MASCULINO,33,Barracas,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2021-0018,1,19,CALLE,"JAURES, JEAN",-58.41047268,-34.60793518,AUTO,2021,2,20,PEATON,PEATON,MASCULINO,36,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2021-0019,1,1,AVENIDA,TRIUNVIRATO AV.,-58.49659234,-34.56353635,OBJETO FIJO,2021,2,21,CONDUCTOR,MOTO,MASCULINO,30,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2021-0020,1,15,CALLE,POTOSI,-58.42462955,-34.60727189,CARGAS,2021,2,21,PEATON,PEATON,FEMENINO,42,Almagro,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2021-0021,1,5,CALLE,"YRIGOYEN, HIPOLITO",-58.41168345,-34.61185625,OBJETO FIJO,2021,2,26,CONDUCTOR,MOTO,MASCULINO,39,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2021-0022,1,12,AVENIDA,DEL LIBERTADOR AV.,-58.45157681,-34.55217303,AUTO,2021,2,28,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2021-0024,1,16,AVENIDA,"PERON, EVA AV.",-58.49573651,-34.67006054,CARGAS,2021,3,3,CICLISTA,BICICLETA,MASCULINO,5,Villa Lugano,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0025,1,3,GRAL PAZ,"PAZ, GRAL. AV.",-58.48695354,-34.68795245,OTRO,2021,3,11,CONDUCTOR,MOTO,MASCULINO,37,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0026,1,2,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37562539,-34.64449357,OBJETO FIJO,2021,3,15,CONDUCTOR,MOTO,MASCULINO,36,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0027,1,15,GRAL PAZ,"PAZ, GRAL. AV.",-58.49491054,-34.54795581,CARGAS,2021,3,16,CONDUCTOR,MOTO,FEMENINO,19,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2021-0028,1,17,AVENIDA,COREA AV.,-58.44147621,-34.64357704,PASAJEROS,2021,3,29,PEATON,PEATON,MASCULINO,42,Parque Chacabuco,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2021-0029,1,18,AVENIDA,"FALCON, RAMON L.,CNEL.",-58.46899119,-34.63215432,AUTO,2021,3,31,CONDUCTOR,AUTO,MASCULINO,26,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2021-0030,1,18,CALLE,FINOCHIETTO ENRIQUE DR.,-58.38685612,-34.63455776,PASAJEROS,2021,4,3,PEATON,PEATON,MASCULINO,36,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0031,1,10,AVENIDA,9 DE JULIO AV.,-58.38113667,-34.61765323,CARGAS,2021,4,7,PEATON,PEATON,FEMENINO,68,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2021-0032,1,19,AUTOPISTA,"CANTILO, INT.",-58.44112678,-34.54538956,MOTO,2021,4,10,PEATON,PEATON,MASCULINO,60,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2021-0033,1,17,AUTOPISTA,AUTOPISTA 25 DE MAYO,-58.41595919,-34.62743346,OBJETO FIJO,2021,4,14,CONDUCTOR,AUTO,MASCULINO,33,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2021-0034,1,14,AVENIDA,"ALCORTA, AMANCIO AV.",-58.40184094,-34.64546845,CARGAS,2021,4,19,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26,Parque Patricios,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0035,1,9,AVENIDA,"JANER, ANA MARIA",-58.44642231,-34.65679806,CARGAS,2021,5,3,CONDUCTOR,MOTO,MASCULINO,24,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0037,1,7,AVENIDA,MONROE,-58.46649069,-34.56219075,PASAJEROS,2021,5,11,PEATON,PEATON,FEMENINO,58,Coghlan,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2021-0038,1,11,AVENIDA,"JUSTO, JUAN B. AV.",-58.42653328,-34.57816791,CARGAS,2021,5,14,CONDUCTOR,MOTO,FEMENINO,44,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2021-0039,1,12,AVENIDA,OLIDEN,-58.50407099,-34.65303372,AUTO,2021,5,15,CICLISTA,BICICLETA,MASCULINO,86,Naon,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0040,1,5,GRAL PAZ,"PAZ, GRAL. AV.",-58.46743471,-34.53476874,AUTO,2021,5,20,CONDUCTOR,MOTO,MASCULINO,27,Vicente López,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2021-0041,1,8,AVENIDA,DEL LIBERTADOR AV.,-58.40986646,-34.57728060,PASAJEROS,2021,5,20,PEATON,PEATON,MASCULINO,75,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2021-0042,1,5,AVENIDA,RIVADAVIA AV.,-58.51739138,-34.63931792,PASAJEROS,2021,5,21,PEATON,PEATON,MASCULINO,39,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0043,1,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.50719962,-34.65556223,AUTO,2021,5,22,PEATON,PEATON,MASCULINO,50,Naon,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0044,1,2,AVENIDA,"PERON, EVA AV.",-58.46712311,-34.64600222,OBJETO FIJO,2021,5,25,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0045,1,17,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37709334,-34.64035082,MULTIPLE,2021,5,26,CONDUCTOR,MOTO,MASCULINO,22,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0046,1,2,AVENIDA,ELCANO AV.,-58.46033141,-34.58569883,OBJETO FIJO,2021,5,31,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,20,Chacarita,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2021-0047,1,16,AVENIDA,"VEDIA, AGUSTIN DE",-58.42190745,-34.65633192,AUTO,2021,6,2,CONDUCTOR,MOTO,MASCULINO,59,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0048,1,9,AVENIDA,CAPDEVILA,-58.49026573,-34.56981410,AUTO,2021,6,3,CICLISTA,BICICLETA,MASCULINO,44,Villa Urquiza,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2021-0049,1,20,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",-58.45410344,-34.66902702,AUTO,2021,6,3,CONDUCTOR,AUTO,MASCULINO,74,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0050,1,13,AVENIDA,DEL LIBERTADOR AV.,-58.44751621,-34.55719892,PASAJEROS,2021,6,10,CONDUCTOR,MOTO,MASCULINO,56,Belgrano,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2021-0051,1,19,AVENIDA,27 DE FEBRERO AV.,-58.42040352,-34.66005171,CARGAS,2021,6,15,PEATON,PEATON,MASCULINO,73,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0052,1,5,GRAL PAZ,"PAZ, GRAL. AV.",-58.49530249,-34.68010798,OBJETO FIJO,2021,6,20,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,19,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0053,1,12,AVENIDA,CORRIENTES AV.,-58.44399875,-34.59477360,BICICLETA,2021,6,20,PEATON,PEATON,MASCULINO,58,Villa Crespo,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2021-0054,1,14,CALLE,TABARE,-58.42759813,-34.65463857,CARGAS,2021,6,22,CONDUCTOR,MOTO,MASCULINO,41,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0055,1,12,AVENIDA,CORRIENTES AV.,-58.40547222,-34.60456293,CARGAS,2021,6,29,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,47,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2021-0056,1,23,AVENIDA,CORRALES,-58.42473018,-34.65008280,AUTO,2021,7,9,CICLISTA,BICICLETA,MASCULINO,60,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0057,1,23,AUTOPISTA,AUTOPISTA ARTURO ILLIA,-58.39257023,-34.57563957,OBJETO FIJO,2021,7,10,CONDUCTOR,AUTO,MASCULINO,46,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2021-0058,1,0,GRAL PAZ,"PAZ, GRAL. AV.",-58.48941042,-34.54596153,AUTO,2021,7,21,PEATON,PEATON,MASCULINO,24,Saavedra,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2021-0059,1,1,AVENIDA,"GARAY, JUAN DE AV.",-58.39640740,-34.62783085,OBJETO FIJO,2021,7,22,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,44,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2021-0060,1,12,AVENIDA,"SALGUERO, JERONIMO",-58.41971993,-34.61112240,PASAJEROS,2021,7,22,PEATON,PEATON,FEMENINO,80,Almagro,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2021-0061,1,9,AVENIDA,"MORENO, PERITO AV.",-58.40544588,-34.65012801,CARGAS,2021,7,24,PEATON,PEATON,FEMENINO,55,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0062,1,7,AVENIDA,LA PLATA AV.,-58.42003882,-34.64645957,CARGAS,2021,7,27,CONDUCTOR,AUTO,MASCULINO,73,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2021-0063,1,4,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",-58.46851293,-34.63348678,AUTO,2021,8,2,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,31,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2021-0064,1,20,GRAL PAZ,"PAZ, GRAL. AV.",-58.52931141,-34.65422917,CARGAS,2021,8,2,PEATON,PEATON,MASCULINO,37,Barrio El Triángulo,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2021-0065,1,8,AVENIDA,SAN JUAN AV.,-58.42675754,-34.62699730,PASAJEROS,2021,8,6,PEATON,PEATON,FEMENINO,63,Parque Chacabuco,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2021-0067,1,9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,-58.37910943,-34.62764718,OBJETO FIJO,2021,8,8,CONDUCTOR,MOTO,MASCULINO,27,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2021-0068,1,6,AVENIDA,"BEIRO, FRANCISCO AV.",-58.52161176,-34.61164474,OBJETO FIJO,2021,8,15,CONDUCTOR,MOTO,MASCULINO,39,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2021-0069,1,17,AVENIDA,SANTA FE AV.,-58.41354692,-34.58697680,AUTO,2021,8,20,PEATON,PEATON,MASCULINO,17,Palermo,Palermo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/ca366bf451ac079e3a7e9479fd854338865b2f02.png?itok=B0SZn039
2021-0070,1,8,AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",-58.43960781,-34.65470804,CARGAS,2021,8,28,CONDUCTOR,MOTO,MASCULINO,31,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2021-0071,1,16,CALLE,SAN LUIS,-58.40454610,-34.60003693,MOTO,2021,8,31,PEATON,PEATON,MASCULINO,88,Balvanera,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2021-0072,1,19,AVENIDA,CALLAO AV.,-58.39303911,-34.59871111,AUTO,2021,9,1,PEATON,PEATON,FEMENINO,57,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2021-0073,1,12,AVENIDA,DEL LIBERTADOR AV.,-58.39391034,-34.58405348,AUTO,2021,9,18,CICLISTA,BICICLETA,FEMENINO,76,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
